acc10,arid1,evap,geo,im,plan,prof,rain,slope,tem,twi,greenup02,greenup03,greenup04,greenup05,greenup06,greenup07,greenup08,greenup09,greenup10,greenup11,midgreenup02,midgreenup03,midgreenup04,midgreenup05,midgreenup06,midgreenup07,midgreenup08,midgreenup09,midgreenup10,midgreenup11,maturity02,maturity03,maturity04,maturity05,maturity06,maturity07,maturity08,maturity09,maturity10,maturity11,peak02,peak03,peak04,peak05,peak06,peak07,peak08,peak09,peak10,peak11,sensence02,sensence03,sensence04,sensence05,sensence06,sensence07,sensence08,sensence09,sensence10,sensence11,midgreendown02,midgreendown03,midgreendown04,midgreendown05,midgreendown06,midgreendown07,midgreendown08,midgreendown09,midgreendown10,midgreendown11,dormancy02,dormancy03,dormancy04,dormancy05,dormancy06,dormancy07,dormancy08,dormancy09,dormancy10,dormancy11,evi_amplitude02,evi_amplitude03,evi_amplitude04,evi_amplitude05,evi_amplitude06,evi_amplitude07,evi_amplitude08,evi_amplitude09,evi_amplitude10,evi_amplitude11,evi_area02,evi_area03,evi_area04,evi_area05,evi_area06,evi_area07,evi_area08,evi_area09,evi_area10,evi_area11,evi_minimum02,evi_minimum03,evi_minimum04,evi_minimum05,evi_minimum06,evi_minimum07,evi_minimum08,evi_minimum09,evi_minimum10,evi_minimum11,numcycle02,numcycle03,numcycle04,numcycle05,numcycle06,numcycle07,numcycle08,numcycle09,numcycle10,numcycle11,evi0201,evi0301,evi0401,evi0501,evi0601,evi0701,evi0801,evi0901,evi1001,evi1101,evi0202,evi0302,evi0402,evi0502,evi0602,evi0702,evi0802,evi0902,evi1002,evi1102,evi0203,evi0303,evi0403,evi0503,evi0603,evi0703,evi0803,evi0903,evi1003,evi1103,evi0204,evi0304,evi0404,evi0504,evi0604,evi0704,evi0804,evi0904,evi1004,evi1104,evi0205,evi0305,evi0405,evi0505,evi0605,evi0705,evi0805,evi0905,evi1005,evi1105,evi0206,evi0306,evi0406,evi0506,evi0606,evi0706,evi0806,evi0906,evi1006,evi1106,evi0207,evi0307,evi0407,evi0507,evi0607,evi0707,evi0807,evi0907,evi1007,evi1107,soma,soc,lon,lat,FID
0.854410268,0.65323993,0.761854368,11,0.145591163,0.429152387,0.547186526,0.281406625,0.025632545,0.928161475,0.328294104,0.428865979,0.371134021,0.4,0.38556701,0.389690722,0.373195876,0.282474227,0.364948454,0.402061856,0.358762887,0.478350515,0.445360825,0.443298969,0.432989691,0.435051546,0.422680412,0.424742268,0.416494845,0.441237113,0.4,0.628865979,0.632989691,0.632989691,0.6,0.61443299,0.46185567,0.47628866,0.47628866,0.498969072,0.437113402,0.653608247,0.66185567,0.663917526,0.635051546,0.653608247,0.639175258,0.509278351,0.632989691,0.680412371,0.463917526,0.682474227,0.690721649,0.701030928,0.674226804,0.696907216,0.686597938,0.544329897,0.670103093,0.719587629,0.486597938,0.736082474,0.736082474,0.75257732,0.734020619,0.748453608,0.756701031,0.767010309,0.725773196,0.769072165,0.519587629,0.78556701,0.783505155,0.804123711,0.793814433,0.804123711,0.824742268,0.81443299,0.804123711,0.81443299,0.548453608,0.336410256,0.37974359,0.358846154,0.402307692,0.306794872,0.355,0.354102564,0.391025641,0.385641026,0.363205128,0.309734513,0.437420986,0.407079646,0.460176991,0.400758534,0.463969659,0.264222503,0.524652339,0.495575221,0.164348925,0.261187482,0.186311787,0.2260895,0.187774203,0.243930974,0.251535537,0.102661597,0.227844399,0.199766013,0.179584674,1.0,1,1,1,1,1,1.0,1,1,2.0,0.169231638,0.229969658,0.186525956,0.204226673,0.196122542,0.203219309,0.170165107,0.257555693,0.210254863,0.222137049,0.405473381,0.407969654,0.345773876,0.503246725,0.346468925,0.399837017,0.306234613,0.406274259,0.397045255,0.272829592,0.487076789,0.501877904,0.55952392,0.512723863,0.684275568,0.489804417,0.49904412,0.599409699,0.638917923,0.432564497,0.638101399,0.591121078,0.617938221,0.644755363,0.686565638,0.585658669,0.580113858,0.574569046,0.630647957,0.452294677,0.520939946,0.593533397,0.567193687,0.545355201,0.530107319,0.506947637,0.462071538,0.628207743,0.515484869,0.515484869,0.305806547,0.4011271,0.30765897,0.377586454,0.378629208,0.314104676,0.403814644,0.493524611,0.385671109,0.543322682,0.231397763,0.179903999,0.158988908,0.204005793,0.197493553,0.18012698,0.157107145,0.178359456,0.199611768,0.199611768,11.712972,6.794067285,118.59125,30.85981,363
0.876956933,0.721541156,0.95232878,11,0.096204483,0.436119834,0.530793083,0.190424965,0.0,0.958349002,0.682032208,0.480412371,0.292783505,0.486597938,0.286597938,0.208247423,0.142268041,0.249484536,0.220618557,0.148453608,0.222680412,0.521649485,0.554639175,0.581443299,0.334020619,0.257731959,0.253608247,0.282474227,0.284536082,0.222680412,0.280412371,0.604123711,0.616494845,0.632989691,0.593814433,0.307216495,0.307216495,0.32371134,0.33814433,0.298969072,0.342268041,0.639175258,0.64742268,0.657731959,0.641237113,0.336082474,0.334020619,0.35257732,0.362886598,0.344329897,0.375257732,0.678350515,0.680412371,0.692783505,0.682474227,0.362886598,0.360824742,0.383505155,0.389690722,0.389690722,0.4,0.727835052,0.72371134,0.740206186,0.729896907,0.4,0.393814433,0.422680412,0.424742268,0.432989691,0.432989691,0.769072165,0.762886598,0.775257732,0.773195876,0.424742268,0.418556701,0.453608247,0.453608247,0.459793814,0.46185567,0.310641026,0.269871795,0.317564103,0.256282051,0.216923077,0.289230769,0.334358974,0.279615385,0.22974359,0.284871795,0.230088496,0.275600506,0.206068268,0.318584071,0.135271808,0.19216182,0.15676359,0.168141593,0.218710493,0.206068268,0.357999415,0.429657795,0.460953495,0.431705177,0.211172858,0.102661597,0.122550453,0.12957005,0.137759579,0.159695817,1.0,1,1,1,2,2,2.0,2,2,2.0,0.301105291,0.289129615,0.218998447,0.279261231,0.210752442,0.180900708,0.239239976,0.210198447,0.209558547,0.189345792,0.283760965,0.467513531,0.471577138,0.411772892,0.394125938,0.357142866,0.306226224,0.272997588,0.258162349,0.284289181,0.45181483,0.602514887,0.615744472,0.446410328,0.341475308,0.483077466,0.464771628,0.538573265,0.344493151,0.585299134,0.643807948,0.437495857,0.596639574,0.477730552,0.440303475,0.514264017,0.56015408,0.572410524,0.448287129,0.506199062,0.326308817,0.646909475,0.6224913,0.543717206,0.357824951,0.355211943,0.523510754,0.420727909,0.344183743,0.466245234,0.380139649,0.30446896,0.317745179,0.372715086,0.250045717,0.299667031,0.371088654,0.350874037,0.339347392,0.303842932,0.220879808,0.212260857,0.178427935,0.219899312,0.2335594,0.231806874,0.189864114,0.252724439,0.234689519,0.190778717,37.425396,21.70846636,118.78994,31.01858,371
0.886347545,0.76357268,0.911573228,11,0.069937705,0.43259139,0.530793083,0.141194999,0.0,0.971091537,0.674184268,0.441237113,0.449484536,0.445360825,0.46185567,0.212371134,0.210309278,0.257731959,0.274226804,0.519587629,0.232989691,0.597938144,0.58556701,0.488659794,0.498969072,0.255670103,0.24742268,0.286597938,0.53814433,0.564948454,0.284536082,0.637113402,0.637113402,0.645360825,0.64742268,0.296907216,0.284536082,0.319587629,0.591752577,0.628865979,0.342268041,0.657731959,0.659793814,0.670103093,0.672164948,0.317525773,0.309278351,0.342268041,0.626804124,0.663917526,0.373195876,0.690721649,0.688659794,0.701030928,0.701030928,0.33814433,0.336082474,0.364948454,0.668041237,0.698969072,0.397938144,0.736082474,0.729896907,0.742268041,0.744329897,0.364948454,0.371134021,0.397938144,0.729896907,0.746391753,0.428865979,0.773195876,0.764948454,0.771134021,0.789690722,0.393814433,0.402061856,0.426804124,0.775257732,0.777319588,0.453608247,0.202948718,0.186282051,0.226538462,0.158589744,0.129615385,0.194230769,0.202820513,0.262307692,0.242692308,0.271538462,0.168141593,0.17193426,0.209860936,0.18710493,0.082174463,0.103666245,0.089759798,0.266750948,0.173198483,0.184576485,0.544603685,0.40625914,0.301550161,0.363264112,0.11582334,0.102661597,0.102661597,0.338110559,0.248903188,0.102661597,1.0,1,1,1,2,2,2.0,1,1,2.0,0.111183032,0.263137668,0.227859154,0.28289336,0.20871193,0.111134745,0.169631854,0.169631854,0.171110995,0.172590137,0.32001102,0.266867667,0.307050496,0.36716187,0.302351408,0.237540945,0.257633597,0.407884181,0.327617645,0.279437289,0.613416433,0.298962206,0.537455797,0.414569184,0.291682571,0.399831399,0.398193747,0.451744422,0.505295098,0.599155009,0.543505371,0.548296869,0.412585706,0.581363499,0.485872701,0.390381902,0.423733816,0.61614728,0.529542744,0.489237517,0.469985247,0.468346506,0.290289283,0.468982548,0.36459294,0.442450911,0.332886755,0.47428593,0.391352594,0.308419257,0.294075072,0.283960849,0.300333917,0.291443646,0.197166771,0.326498926,0.305094332,0.388982713,0.320972949,0.260734469,0.17501159,0.147416875,0.16208677,0.179487281,0.196887791,0.220107317,0.299619332,0.206341028,0.167958662,0.165303275,30.396838,17.63157657,118.79467,31.05169,372
0.877495629,0.816112084,0.83783023,11,0.037826729,0.43259139,0.530793083,0.064591843,0.0,0.957811593,0.744444502,0.298969072,0.412371134,0.309278351,0.32371134,0.342268041,0.340206186,0.321649485,0.35257732,0.356701031,0.331958763,0.331958763,0.472164948,0.53814433,0.389690722,0.44742268,0.453608247,0.41443299,0.383505155,0.393814433,0.364948454,0.381443299,0.509278351,0.583505155,0.581443299,0.569072165,0.531958763,0.573195876,0.420618557,0.437113402,0.410309278,0.624742268,0.529896907,0.616494845,0.616494845,0.597938144,0.569072165,0.66185567,0.44742268,0.459793814,0.645360825,0.649484536,0.556701031,0.670103093,0.653608247,0.637113402,0.604123711,0.72371134,0.670103093,0.490721649,0.680412371,0.686597938,0.637113402,0.721649485,0.707216495,0.715463918,0.653608247,0.78556701,0.762886598,0.542268041,0.742268041,0.731958763,0.734020619,0.769072165,0.824742268,0.781443299,0.802061856,0.830927835,0.804123711,0.767010309,0.791752577,0.167307692,0.152692308,0.195,0.242564103,0.215,0.371923077,0.212307692,0.172692308,0.261153846,0.182564103,0.374209861,0.102402023,0.230088496,0.297092288,0.243994943,0.331226296,0.381795196,0.093552465,0.125158028,0.362831858,0.102661597,0.102661597,0.102661597,0.104416496,0.129277567,0.127230184,0.102661597,0.102661597,0.102661597,0.102661597,1.0,1,1,1,1,1,1.0,1,1,1.0,0.189810187,0.095919855,0.135481119,0.187009782,0.192377344,0.123028018,0.108216278,0.210360557,0.152334243,0.188556805,0.265929937,0.207306743,0.364571124,0.207431525,0.367064625,0.220828384,0.196294487,0.18060112,0.303979844,0.219580472,0.399734408,0.180581525,0.383313105,0.349092156,0.451309592,0.308605191,0.291485041,0.335686803,0.33636722,0.23944743,0.263029307,0.191298053,0.299994208,0.408690363,0.374832153,0.538635194,0.340670854,0.355306983,0.214532658,0.259300207,0.317173094,0.233524635,0.166517839,0.322783701,0.479049563,0.470973819,0.407880455,0.254535288,0.263317525,0.385481894,0.092325568,0.244920403,0.236175746,0.413480848,0.233589709,0.497246355,0.326166481,0.155086607,0.165427431,0.175768256,0.160758451,0.185885463,0.13609682,0.162202179,0.087445997,0.176215395,0.077575713,0.163413562,0.24925141,0.180277586,24.177306,14.0239594,118.81612,31.14311,375
0.886687309,0.854640981,0.808662575,11,0.019716139,0.433606545,0.530793083,0.058243003,0.0,0.970733721,0.632755094,0.263917526,0.325773196,0.282474227,0.288659794,0.274226804,0.301030928,0.342268041,0.336082474,0.369072165,0.542268041,0.340206186,0.525773196,0.534020619,0.35257732,0.517525773,0.525773196,0.52371134,0.548453608,0.534020619,0.591752577,0.583505155,0.575257732,0.579381443,0.58556701,0.562886598,0.581443299,0.579381443,0.6,0.581443299,0.64742268,0.612371134,0.618556701,0.610309278,0.618556701,0.597938144,0.618556701,0.608247423,0.632989691,0.622680412,0.672164948,0.649484536,0.668041237,0.64742268,0.659793814,0.643298969,0.657731959,0.64742268,0.670103093,0.670103093,0.701030928,0.711340206,0.72371134,0.727835052,0.731958763,0.719587629,0.711340206,0.705154639,0.72371134,0.731958763,0.744329897,0.762886598,0.764948454,0.791752577,0.793814433,0.791752577,0.760824742,0.760824742,0.767010309,0.773195876,0.783505155,0.158205128,0.198076923,0.302051282,0.21974359,0.243205128,0.167307692,0.156794872,0.130641026,0.128205128,0.041282051,0.284450063,0.199747155,0.256637168,0.260429836,0.251580278,0.185840708,0.180783818,0.170670038,0.139064475,0.067003793,0.147119041,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.113483475,0.102661597,0.102661597,1.0,1,1,1,1,1,1.0,1,1,1.0,0.181092322,0.178348452,0.23691006,0.116125941,0.129064232,0.163156256,0.225216821,0.194852382,0.16786617,0.222457632,0.275367148,0.272761207,0.270155266,0.258660257,0.291193187,0.305873275,0.320553362,0.439462543,0.135925665,0.373498201,0.389271736,0.417465001,0.298124701,0.486936718,0.463645482,0.339577049,0.383322507,0.166763812,0.281854838,0.278463364,0.331784636,0.392731711,0.453678787,0.375562072,0.468428016,0.350887626,0.306792796,0.315131754,0.319502234,0.327687919,0.361808479,0.292038232,0.490682781,0.390512228,0.327472463,0.167603657,0.39123565,0.314027071,0.293753911,0.273480751,0.255536616,0.299833,0.26745683,0.294163764,0.247077256,0.256492198,0.075645454,0.242313296,0.266354769,0.202907458,0.160768457,0.16711928,0.191688851,0.185159102,0.178629354,0.206805751,0.193466846,0.180127941,0.140880644,0.144986168,21.793398,12.64118213,118.74333,31.17147,383
0.879224887,0.858143608,0.811271107,11,0.018046368,0.418962088,0.530940771,0.062982665,0.002696417,0.960131919,0.611689408,0.474226804,0.321649485,0.288659794,0.315463918,0.301030928,0.301030928,0.303092784,0.331958763,0.350515464,0.282474227,0.534020619,0.511340206,0.517525773,0.356701031,0.519587629,0.519587629,0.340206186,0.358762887,0.377319588,0.348453608,0.575257732,0.554639175,0.567010309,0.567010309,0.571134021,0.575257732,0.564948454,0.595876289,0.608247423,0.373195876,0.6,0.579381443,0.606185567,0.606185567,0.606185567,0.608247423,0.604123711,0.628865979,0.641237113,0.387628866,0.637113402,0.612371134,0.653608247,0.649484536,0.641237113,0.643298969,0.64742268,0.663917526,0.668041237,0.406185567,0.709278351,0.715463918,0.729896907,0.715463918,0.701030928,0.692783505,0.713402062,0.717525773,0.711340206,0.435051546,0.754639175,0.754639175,0.777319588,0.762886598,0.764948454,0.746391753,0.783505155,0.758762887,0.750515464,0.46185567,0.118461538,0.102179487,0.100512821,0.120384615,0.173974359,0.186410256,0.07525641,0.011923077,0.058846154,0.011538462,0.099873578,0.135271808,0.170670038,0.190897598,0.211125158,0.214917826,0.175726928,0.109987358,0.150442478,0.034134008,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,0.102661597,1.0,1,1,1,1,1,1.0,1,1,1.0,0.191034511,0.098504193,0.290472627,0.138320267,0.160516456,0.162005991,0.137176633,0.098286696,0.266016603,0.156958848,0.273480445,0.217249259,0.216169477,0.202003434,0.202003434,0.2473538,0.292704165,0.247491241,0.201267421,0.141929448,0.391586751,0.278198779,0.436996818,0.35053423,0.300317824,0.393879831,0.314194694,0.165475857,0.269719943,0.314876884,0.302734762,0.248742089,0.336136103,0.289272875,0.448005348,0.29353705,0.306870729,0.372724473,0.309122592,0.325336903,0.41414845,0.365407981,0.46724093,0.313671321,0.336023062,0.472935617,0.392612115,0.292840809,0.268851161,0.244861513,0.260709077,0.316062748,0.184078217,0.276938379,0.387622163,0.239305258,0.236462027,0.206614852,0.283309639,0.196987465,0.120382801,0.180399522,0.202636845,0.1625368,0.226358533,0.187408641,0.16461635,0.141824059,0.217744991,0.063552044,25.148752,14.58744316,118.73689,31.16131,384
0.878766774,0.838879159,0.824537122,11,0.027486995,0.435226916,0.530793083,0.06793713,0.0,0.95956181,0.5666254,0.301030928,0.298969072,0.288659794,0.294845361,0.274226804,0.274226804,0.280412371,0.536082474,0.301030928,0.257731959,0.420618557,0.377319588,0.513402062,0.356701031,0.521649485,0.517525773,0.346391753,0.583505155,0.560824742,0.303092784,0.591752577,0.606185567,0.593814433,0.589690722,0.587628866,0.571134021,0.595876289,0.635051546,0.616494845,0.358762887,0.641237113,0.641237113,0.641237113,0.641237113,0.622680412,0.606185567,0.628865979,0.66185567,0.64742268,0.38556701,0.684536082,0.67628866,0.684536082,0.684536082,0.66185567,0.64742268,0.670103093,0.694845361,0.680412371,0.408247423,0.73814433,0.725773196,0.73814433,0.73814433,0.731958763,0.707216495,0.736082474,0.742268041,0.736082474,0.437113402,0.779381443,0.787628866,0.8,0.789690722,0.804123711,0.802061856,0.802061856,0.791752577,0.775257732,0.46185567,0.186025641,0.208205128,0.172564103,0.225641026,0.243589744,0.352307692,0.318717949,0.099102564,0.208461538,0.127948718,0.319848293,0.283185841,0.237673831,0.329962073,0.278128951,0.331226296,0.383059418,0.088495575,0.216182048,0.1011378,0.219947353,0.106463878,0.203568295,0.115530857,0.14799649,0.102661597,0.102661597,0.274934191,0.219947353,0.102661597,1.0,1,1,1,1,1,1.0,1,1,2.0,0.245471209,0.255543068,0.265614927,0.189676613,0.160280734,0.170568168,0.183733374,0.32330972,0.218730047,0.135771573,0.236129329,0.328431368,0.227333769,0.290110618,0.313278288,0.323811084,0.33434388,0.301958054,0.269572228,0.221449211,0.414565533,0.428322971,0.374397486,0.372920603,0.312430769,0.379647255,0.282945246,0.417377114,0.463612348,0.356707841,0.335918248,0.415531337,0.368728757,0.413200989,0.432495058,0.543346167,0.542418242,0.526634574,0.498388052,0.351228267,0.427470982,0.341257215,0.381406665,0.404117435,0.471741423,0.539365411,0.476242304,0.377860755,0.462458581,0.405419737,0.320475429,0.216366664,0.185749978,0.249450348,0.172094747,0.352586344,0.397143334,0.257990524,0.291666657,0.192890808,0.1284329,0.136196554,0.136196554,0.165289678,0.194382802,0.055398937,0.212868989,0.211749867,0.210630745,0.151472107,17.44475,10.1187645,118.76008,31.14572,386
0.878216458,0.840630473,0.814458175,11,0.025817224,0.442713119,0.530793083,0.057544496,0.0,0.958722569,0.81850478,0.274226804,0.241237113,0.208247423,0.259793814,0.237113402,0.218556701,0.265979381,0.237113402,0.220618557,0.232989691,0.484536082,0.286597938,0.259793814,0.294845361,0.292783505,0.263917526,0.315463918,0.282474227,0.268041237,0.290721649,0.581443299,0.342268041,0.301030928,0.340206186,0.529896907,0.315463918,0.583505155,0.350515464,0.317525773,0.364948454,0.624742268,0.371134021,0.356701031,0.371134021,0.554639175,0.346391753,0.624742268,0.377319588,0.350515464,0.38556701,0.665979381,0.393814433,0.383505155,0.393814433,0.589690722,0.371134021,0.670103093,0.4,0.387628866,0.406185567,0.736082474,0.420618557,0.412371134,0.418556701,0.748453608,0.402061856,0.744329897,0.426804124,0.428865979,0.432989691,0.783505155,0.441237113,0.432989691,0.437113402,0.804123711,0.424742268,0.802061856,0.44742268,0.453608247,0.455670103,0.22474359,0.127564103,0.098589744,0.157307692,0.287307692,0.124230769,0.302307692,0.108076923,0.100897436,0.09525641,0.312262958,0.103666245,0.112515803,0.104930468,0.335018963,0.104930468,0.455120101,0.103666245,0.093552465,0.104930468,0.283708687,0.102661597,0.102661597,0.119625622,0.105586429,0.102661597,0.102661597,0.185141854,0.102661597,0.183971922,1.0,2,2,2,1,2,1.0,2,2,2.0,0.226638103,0.158604115,0.161757797,0.173492268,0.150287196,0.113999836,0.184689611,0.202517167,0.176842454,0.151167742,0.208135337,0.245015241,0.243412629,0.239391074,0.287004441,0.290078104,0.332560956,0.288191557,0.227152571,0.287676126,0.421373695,0.222980787,0.304963201,0.357544005,0.38625139,0.215469047,0.486750454,0.294777244,0.252704173,0.361052841,0.430403292,0.364145964,0.320338428,0.356036574,0.545423329,0.343008399,0.573655784,0.323366672,0.360791832,0.315224141,0.430892795,0.31764707,0.388433158,0.387571126,0.370901793,0.36997503,0.498510838,0.353058845,0.268860653,0.357090235,0.321182251,0.286517918,0.300590232,0.299158424,0.31885621,0.248517841,0.318596095,0.279246151,0.334099787,0.187696911,0.164258078,0.158611596,0.219149485,0.213138044,0.173673883,0.208843783,0.218395308,0.242888406,0.15986146,0.194986597,26.340213,15.27854582,118.765,31.164,387
0.877501186,0.828371278,0.813341743,11,0.030633871,0.45139336,0.53108846,0.051709178,0.033988889,0.957703906,0.22230484,0.245360825,0.296907216,0.259793814,0.307216495,0.290721649,0.263917526,0.290721649,0.241237113,0.329896907,0.307216495,0.336082474,0.362886598,0.358762887,0.381443299,0.480412371,0.482474227,0.356701031,0.344329897,0.38556701,0.387628866,0.486597938,0.569072165,0.53814433,0.562886598,0.548453608,0.554639175,0.564948454,0.517525773,0.587628866,0.554639175,0.577319588,0.628865979,0.587628866,0.61443299,0.602061856,0.591752577,0.610309278,0.564948454,0.674226804,0.597938144,0.620618557,0.674226804,0.665979381,0.663917526,0.657731959,0.637113402,0.657731959,0.672164948,0.709278351,0.64742268,0.72371134,0.734020619,0.736082474,0.748453608,0.744329897,0.756701031,0.731958763,0.748453608,0.767010309,0.744329897,0.791752577,0.804123711,0.81443299,0.835051546,0.839175258,0.835051546,0.824742268,0.822680412,0.826804124,0.830927835,0.233461538,0.198974359,0.250512821,0.310769231,0.261025641,0.304102564,0.265128205,0.210512821,0.162179487,0.20474359,0.408343869,0.341340076,0.355246523,0.423514539,0.336283186,0.350189633,0.403286979,0.319848293,0.331226296,0.285714286,0.175197426,0.175782393,0.124597836,0.116115823,0.178999708,0.12313542,0.102661597,0.173150044,0.322023984,0.220824803,1.0,1,1,1,1,1,1.0,1,1,1.0,0.166838527,0.176450171,0.186061814,0.153724626,0.189476609,0.25350073,0.160962656,0.202987701,0.164720893,0.120750293,0.226867288,0.281425208,0.256961405,0.338229313,0.260766506,0.285966245,0.330466181,0.270408362,0.22942099,0.211655945,0.261491567,0.304249853,0.441925138,0.441614836,0.470163435,0.559029758,0.434459656,0.272033095,0.412850767,0.412850767,0.433964163,0.325290054,0.418949425,0.482530326,0.500252306,0.518506914,0.526515722,0.391998798,0.359856322,0.327713847,0.366884142,0.265789479,0.33447291,0.40315634,0.431520015,0.45988369,0.511756599,0.41922164,0.330416709,0.539253473,0.311462909,0.284770772,0.156512484,0.335434988,0.312797457,0.296897382,0.359169304,0.238303237,0.286700875,0.348541975,0.111283749,0.141781837,0.169491529,0.198430583,0.152521476,0.145824388,0.20737873,0.07791876,0.114034705,0.200559154,20.701851,12.00803422,118.79102,31.17402,388
0.856814632,0.679509632,0.90450194,11,0.134416544,0.449197585,0.530793083,0.199834095,0.0,0.931093341,0.794836876,0.251546392,0.274226804,0.303092784,0.274226804,0.265979381,0.206185567,0.253608247,0.274226804,0.364948454,0.253608247,0.540206186,0.334020619,0.531958763,0.527835052,0.313402062,0.245360825,0.286597938,0.548453608,0.562886598,0.292783505,0.577319588,0.558762887,0.577319588,0.575257732,0.569072165,0.35257732,0.32371134,0.591752577,0.602061856,0.550515464,0.602061856,0.593814433,0.622680412,0.604123711,0.6,0.375257732,0.346391753,0.61443299,0.624742268,0.583505155,0.635051546,0.64742268,0.665979381,0.639175258,0.643298969,0.397938144,0.369072165,0.643298969,0.659793814,0.620618557,0.688659794,0.698969072,0.715463918,0.690721649,0.713402062,0.432989691,0.402061856,0.694845361,0.715463918,0.719587629,0.736082474,0.748453608,0.756701031,0.754639175,0.771134021,0.459793814,0.432989691,0.756701031,0.767010309,0.771134021,0.228974359,0.215,0.219102564,0.311410256,0.171282051,0.123461538,0.177564103,0.249487179,0.075641026,0.173717949,0.194690265,0.264222503,0.242730721,0.327433628,0.243994943,0.139064475,0.089759798,0.237673831,0.083438685,0.279393173,0.365896461,0.176952325,0.196841182,0.169055279,0.255045335,0.127815151,0.132787365,0.21234279,0.301550161,0.102661597,1.0,1,1,1,1,2,1.0,1,1,1.0,0.286559761,0.185015872,0.176629409,0.235442743,0.115642726,0.201545298,0.235649303,0.280016832,0.324384362,0.212454483,0.295112103,0.361521304,0.319163501,0.248526722,0.314359009,0.13732174,0.35655275,0.426550001,0.345846713,0.162423179,0.526428938,0.433734059,0.312013298,0.576115966,0.361212313,0.401082218,0.372398078,0.319951206,0.442295194,0.442295194,0.535802543,0.535802543,0.534550428,0.526319101,0.356815606,0.550856888,0.321265578,0.500454426,0.483194739,0.45787245,0.468943506,0.450738981,0.535906196,0.569135427,0.494075537,0.300900966,0.331753552,0.520513713,0.38895905,0.375229865,0.345005751,0.270353407,0.293449521,0.405282319,0.299642056,0.264350444,0.350633234,0.298462749,0.246292263,0.410663337,0.161780149,0.210716203,0.226409733,0.263033226,0.169597015,0.275090486,0.268651806,0.170943424,0.163534343,0.2053684,15.868692,9.204577726,118.92,30.86031,390
0.857952399,0.719789842,0.915981796,11,0.102947788,0.437240827,0.539211337,0.171419083,0.023603598,0.931787916,0.511028509,0.272164948,0.265979381,0.251546392,0.280412371,0.268041237,0.251546392,0.26185567,0.282474227,0.286597938,0.286597938,0.519587629,0.515463918,0.498969072,0.371134021,0.517525773,0.492783505,0.325773196,0.517525773,0.536082474,0.381443299,0.571134021,0.564948454,0.548453608,0.569072165,0.564948454,0.560824742,0.564948454,0.573195876,0.589690722,0.573195876,0.602061856,0.604123711,0.581443299,0.595876289,0.6,0.595876289,0.604123711,0.610309278,0.622680412,0.61443299,0.637113402,0.64742268,0.632989691,0.630927835,0.637113402,0.637113402,0.639175258,0.64742268,0.66185567,0.657731959,0.696907216,0.707216495,0.696907216,0.688659794,0.709278351,0.707216495,0.696907216,0.698969072,0.72371134,0.721649485,0.750515464,0.767010309,0.744329897,0.756701031,0.771134021,0.795876289,0.826804124,0.736082474,0.787628866,0.818556701,0.230769231,0.23474359,0.236794872,0.275384615,0.231538462,0.261794872,0.342564103,0.263461538,0.234871795,0.335769231,0.242730721,0.279393173,0.288242731,0.288242731,0.245259166,0.323640961,0.455120101,0.280657396,0.251580278,0.390644753,0.371746125,0.308277274,0.227259433,0.275811641,0.324656332,0.330213513,0.197718631,0.407721556,0.446329336,0.293945598,1.0,1,1,1,1,1,1.0,1,1,1.0,0.204885319,0.204885319,0.239179149,0.229672164,0.262853831,0.296211571,0.262652516,0.236957386,0.320168048,0.365527898,0.370777961,0.370777961,0.293961376,0.350940287,0.43034489,0.363915384,0.323994368,0.38856712,0.520258829,0.651950538,0.562663853,0.577497423,0.537989691,0.498481959,0.497253984,0.468283713,0.492838293,0.515368655,0.537899017,0.502580822,0.557546794,0.557546794,0.533756316,0.524730861,0.508286476,0.565280557,0.604297876,0.552265704,0.653832734,0.58188343,0.479207098,0.527597874,0.416885287,0.459248647,0.501612008,0.517872155,0.60848707,0.495207042,0.579475641,0.488249287,0.292675197,0.330886006,0.406427562,0.349491358,0.390692055,0.383425862,0.410168856,0.456603259,0.371629417,0.350196749,0.206255972,0.206255972,0.246122226,0.271482997,0.243888915,0.276272833,0.285204649,0.366062462,0.259322226,0.284160078,28.009527,16.24682541,118.91958,30.94917,394
